IDHidrometro,hid_imo_cod_inscricao,CVProcessado,QtdMedicoes,QtdOcorrencias,hid_imo_qtd_pontos_utilizacao,variacaoTendencia,vidaHidrometro,vidaInstalacao,predicao,proba_0,ESM_SEQ_ESPECIFICACAO_MEDIDOR,MED_NUM_VOLUME_CALCULADO,MED_NUM_VOLUME_MEDIDO,imo_bsk_imovel,geo_set_num_setor,geo_lge_dsc_localidade_prax,geo_lge_dsc_distrito_prax,geo_lge_dsc_municipio_prax,geo_uad_sgl_unidade_negocio,pim_dsc_padrao_imovel,sii_nom_situacao_imovel,sla_nom_situacao_lig_agua,provavel_mudanca
A12F369706,9083359,0.08374518,13,0,8,-0.03773585,7,6,0,0.6284,11,14.0,14.0,9083359,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F369994,7886047,0.22782268,13,0,1,0.071428575,7,6,0,0.5786,11,13.0,13.0,7886047,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370116,8999139,0.16837004,13,0,6,0.061728396,7,6,0,0.612,11,10.0,10.0,8999139,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370124,8999104,0.1341116,13,0,12,0.22222222,7,6,0,0.644,11,13.0,13.0,8999104,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F370502,9083006,0.27976593,13,0,5,-0.35643566,7,6,0,0.61,11,9.0,9.0,9083006,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370855,5890390,0.5238206,13,0,9,-0.5801527,7,6,0,0.6333,11,9.0,9.0,5890390,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F371026,8105766,0.14170481,13,0,8,0.26595744,7,6,0,0.6416,11,13.0,13.0,8105766,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F332259,5528348,0.11326901,13,0,3,0.11382114,7,5,0,0.6,11,17.0,17.0,5528348,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F354546,9081216,0.12643456,13,0,5,0.07692308,7,6,0,0.6157,11,10.0,10.0,9081216,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355002,8990450,0.15450068,13,0,7,0.048543688,7,6,0,0.611,11,13.0,13.0,8990450,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F348975,3075117,0.27675143,13,0,6,0.12264151,7,7,0,0.617,11,14.0,14.0,3075117,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F140378,7886403,0.18218124,13,0,5,0.23809524,6,6,0,0.592,11,10.0,10.0,7886403,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F355636,7967721,0.2310797,13,0,5,0.39655173,7,6,0,0.627,11,9.0,9.0,7967721,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F355408,9080821,0.9511657,13,3,3,-0.8452381,7,6,0,0.5903,11,9.0,9.0,9080821,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F355632,5071240,0.10142285,13,0,6,-0.15476191,7,6,0,0.6274,11,10.0,10.0,5071240,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355614,5891396,0.37706822,13,0,1,1.0,7,6,0,0.653,11,10.0,10.0,5891396,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355448,9080856,0.095181614,13,0,5,-0.13245033,7,6,0,0.628,11,18.0,18.0,9080856,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F355761,7961480,0.08457459,13,0,3,0.14074074,7,6,0,0.617,11,18.0,18.0,7961480,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355956,7814143,0.37683842,13,0,8,0.16666667,7,6,0,0.6304,11,9.0,9.0,7814143,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F348191,8107963,0.10746177,13,0,1,0.04109589,7,7,0,0.606,11,19.0,19.0,8107963,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F348262,8477108,0.18138698,13,0,1,-0.0625,7,7,0,0.615,11,14.0,14.0,8477108,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F140791,7176252,0.17018397,13,0,3,0.086419754,6,6,0,0.566,11,10.0,10.0,7176252,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F145085,2434342,0.20114468,13,0,2,-0.13095239,6,6,0,0.5576,11,10.0,10.0,2434342,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F354481,6784151,0.90875804,13,0,6,-0.8869565,7,6,0,0.59,11,13.0,13.0,6784151,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F354484,5043212,0.11715684,13,0,4,-0.08163265,7,6,0,0.6387,11,18.0,18.0,5043212,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355336,7840152,0.09574271,13,0,6,-0.065868266,7,6,0,0.632,11,20.0,20.0,7840152,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355491,7946988,0.27318424,13,0,9,0.14705883,7,6,0,0.62,11,9.0,9.0,7946988,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F355879,784699,0.086826295,13,0,13,0.10489511,7,6,0,0.6177,11,19.0,19.0,784699,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F145823,2448025,0.16046683,13,0,4,0.13432837,6,6,0,0.5747,11,9.0,9.0,2448025,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F349150,10086811,0.12279917,13,0,3,0.15151516,7,7,0,0.6323,11,14.0,14.0,10086811,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369530,4584074,0.11737002,13,2,4,0.0091743115,7,6,0,0.5894,11,14.0,14.0,4584074,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F369949,8999023,0.22280635,13,0,7,0.12307692,7,6,0,0.612,11,10.0,10.0,8999023,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370091,7699557,0.077491105,13,0,5,-0.034188036,7,6,0,0.622,11,14.0,14.0,7699557,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F370117,8998957,0.12763013,13,0,8,0.13846155,7,6,0,0.6294,11,9.0,9.0,8998957,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F370301,9092102,0.3865191,13,0,3,0.25409836,7,6,0,0.654,11,15.0,15.0,9092102,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F365668,6827659,0.19823691,13,0,8,-0.15151516,7,5,0,0.6143,11,13.0,13.0,6827659,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F354856,9078487,0.13293646,13,1,5,-0.10810811,7,6,0,0.617,11,9.0,9.0,9078487,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F366572,61255980,0.372728,13,1,5,-0.4065934,7,6,0,0.6226,11,10.0,10.0,61255980,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F366772,9109625,0.48680505,13,0,1,0.2631579,7,6,0,0.6465,11,9.0,9.0,9109625,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F366774,9106324,0.17172538,13,0,5,-0.2,7,6,0,0.6265,11,9.0,9.0,9106324,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369451,7877374,0.1457162,13,0,15,-0.036036037,7,6,0,0.622,11,14.0,14.0,7877374,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F370332,8994102,0.41028446,13,0,6,0.22950819,7,6,0,0.6367,11,9.0,9.0,8994102,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370380,9094440,0.6678538,13,0,4,9.0,7,6,0,0.628,11,17.0,17.0,9094440,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370655,8996539,0.9031381,13,0,6,-0.56179774,7,6,0,0.614,11,10.0,10.0,8996539,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370701,5220220,0.23721823,13,0,6,0.43396226,7,6,0,0.6226,11,9.0,9.0,5220220,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369388,5890500,0.13896611,13,0,6,-0.026548672,7,6,0,0.611,11,13.0,13.0,5890500,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369450,2496852,0.4529612,13,0,9,-0.5833333,7,6,0,0.6333,11,10.0,10.0,2496852,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369487,3944700,0.10237702,13,0,7,0.028301887,7,6,0,0.6055,11,14.0,14.0,3944700,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370092,6629563,0.285883,13,0,5,-0.35714287,7,6,0,0.6055,11,14.0,14.0,6629563,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370123,8999171,0.41080606,13,0,3,0.63793105,7,6,0,0.6167,11,9.0,9.0,8999171,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370093,10349480,0.21105562,13,1,3,-0.31111112,7,6,0,0.598,11,9.0,9.0,10349480,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370661,8996440,0.18729416,13,0,10,0.27160493,7,6,0,0.654,11,13.0,13.0,8996440,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F370858,9084517,0.50341326,13,0,5,-0.25974026,7,6,0,0.5947,11,10.0,10.0,9084517,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370872,6648738,0.16897334,13,0,6,0.083333336,7,6,0,0.612,11,19.0,19.0,6648738,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F371027,9085807,0.12855096,13,0,3,0.083333336,7,6,0,0.62,11,13.0,13.0,9085807,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F366441,2449900,0.09059032,13,0,1,-0.035714287,7,6,0,0.6016,11,10.0,10.0,2449900,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F367093,5075947,0.22736225,13,0,4,-0.28125,7,6,0,0.608,11,13.0,13.0,5075947,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F367209,2427737,0.20606793,13,0,1,-0.15254237,7,6,0,0.593,11,13.0,13.0,2427737,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370961,5070929,0.116299465,13,0,6,0.20472442,7,6,0,0.6216,11,18.0,18.0,5070929,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370950,9088830,0.22722481,13,0,5,0.25409836,7,6,0,0.64,11,15.0,15.0,9088830,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F369715,5030579,0.3035403,13,0,5,0.6395349,7,6,0,0.626,11,15.0,15.0,5030579,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369945,8999090,0.30582476,13,0,7,0.121212125,7,6,0,0.6226,11,9.0,9.0,8999090,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370862,9085157,0.17291825,13,0,5,0.28070176,7,6,0,0.655,11,9.0,9.0,9085157,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F371031,8994242,0.53191763,13,0,4,-0.23958333,7,6,0,0.5947,11,10.0,10.0,8994242,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F366736,5030811,0.7015173,13,0,1,-0.515625,7,6,0,0.6094,11,14.0,14.0,5030811,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F367197,4901002,0.13715698,13,0,4,-0.105882354,7,6,0,0.6196,11,10.0,10.0,4901002,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F367267,10338306,0.5566896,13,0,4,-0.15454546,7,6,0,0.596,11,9.0,9.0,10338306,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12L047291,10054227,0.106903784,13,0,6,0.1,7,5,0,0.594,11,10.0,10.0,10054227,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F203097,8414912,0.18767348,13,0,8,-0.2826087,6,6,0,0.594,11,9.0,9.0,8414912,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F203165,11652349,0.496384,13,0,5,2.0,6,6,0,0.573,11,10.0,10.0,11652349,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F203211,5027810,0.078516945,13,0,10,0.04137931,6,6,0,0.5537,11,19.0,19.0,5027810,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F204037,5891620,0.24261177,13,0,0,-0.4,6,6,0,0.5684,11,10.0,10.0,5891620,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369416,9085149,0.21872357,13,0,5,-0.2580645,7,6,0,0.608,11,10.0,10.0,9085149,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F369917,5061148,0.18124649,13,0,1,0.4883721,7,6,0,0.6396,11,14.0,14.0,5061148,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F370857,9085165,0.2216093,13,0,8,0.028169014,7,6,0,0.5996,11,9.0,9.0,9085165,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F370871,9094849,0.11458712,13,0,3,-0.09859155,7,6,0,0.623,11,9.0,9.0,9094849,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F140280,11049278,0.6287687,13,0,5,0.73417723,6,6,0,0.5645,11,13.0,13.0,11049278,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12S148107,6531296,0.41938937,13,0,5,-0.47435898,7,7,0,0.612,11,10.0,10.0,6531296,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F140551,14058308,0.0826767,13,0,3,-0.028571429,6,6,0,0.5747,11,9.0,9.0,14058308,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12S148101,6531229,0.10040428,13,0,5,0.19117647,7,7,0,0.641,11,9.0,9.0,6531229,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F140049,753351,0.16362557,13,0,5,-0.118421055,6,6,0,0.564,11,9.0,9.0,753351,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F140111,7971176,0.18098746,13,0,3,0.3478261,6,6,0,0.6,11,15.0,15.0,7971176,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F140948,11070625,0.7716002,13,0,11,-0.6594203,6,6,0,0.584,11,9.0,9.0,11070625,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F145851,10371648,0.08466345,13,0,4,-0.08035714,6,6,0,0.584,11,14.0,14.0,10371648,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F146157,11193310,0.18803573,13,0,4,0.30588236,6,6,0,0.595,11,13.0,13.0,11193310,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F144956,3073580,0.346723,13,0,8,-0.02739726,6,6,0,0.558,11,9.0,9.0,3073580,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F145715,11160110,0.1724924,13,0,8,0.20422535,6,6,0,0.581,11,18.0,18.0,11160110,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F146664,9101039,0.14017746,13,0,8,-0.11111111,6,6,0,0.583,11,17.0,17.0,9101039,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F147042,11500662,0.6091886,13,0,5,0.9230769,6,6,0,0.566,11,10.0,10.0,11500662,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F140402,11110287,0.12562712,13,0,5,0.08450704,6,6,0,0.56,11,10.0,10.0,11110287,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F146661,11290277,0.15276936,13,0,1,0.18181819,6,6,0,0.554,11,13.0,13.0,11290277,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F146686,5891663,0.7030166,13,0,16,-0.7,6,6,0,0.5996,11,10.0,10.0,5891663,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A13F146560,5065461,0.110994436,13,0,8,0.061946902,6,6,0,0.555,11,15.0,15.0,5065461,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F146865,3866351,0.13271968,13,0,6,0.072164945,6,6,0,0.5503,11,13.0,13.0,3866351,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F147083,3129160,0.15275252,13,0,5,-0.088607594,6,6,0,0.56,11,10.0,10.0,3129160,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F147128,764302,0.13353893,13,0,5,-0.18439716,6,6,0,0.563,11,17.0,17.0,764302,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F146280,11077255,0.36953166,13,0,8,-0.52,6,6,0,0.595,11,9.0,9.0,11077255,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F146370,3071111,0.33575955,13,0,8,0.15966387,6,6,0,0.576,11,17.0,17.0,3071111,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F146486,11331216,0.15548024,13,0,4,-0.072463766,6,6,0,0.578,11,9.0,9.0,11331216,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F140527,2969017,0.17172538,13,0,5,-0.19736843,6,6,0,0.5703,11,9.0,9.0,2969017,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F140920,788880,0.14481154,13,0,1,-0.17105263,6,6,0,0.553,11,9.0,9.0,788880,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F145645,3129659,0.36849937,13,0,10,0.5,6,6,0,0.596,11,13.0,13.0,3129659,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A13F202809,11527145,0.17754175,13,0,7,0.073529415,6,6,0,0.5635,11,10.0,10.0,11527145,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F147127,10979980,0.19435066,13,0,8,0.0,6,6,0,0.5513,11,10.0,10.0,10979980,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F203982,6728898,0.18471235,13,0,4,-0.3043478,6,6,0,0.571,11,10.0,10.0,6728898,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203992,5068339,0.2538617,13,0,7,0.2,6,6,0,0.569,11,9.0,9.0,5068339,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F204927,5067111,0.1238226,13,0,4,-0.19496855,6,5,0,0.5527,11,19.0,19.0,5067111,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203651,5883326,0.12903437,13,0,4,-0.039473683,6,6,0,0.5757,11,10.0,10.0,5883326,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203932,2430525,0.22410202,13,0,5,-0.064935066,6,6,0,0.5605,11,9.0,9.0,2430525,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F202740,2499150,0.24444655,13,0,6,-0.4,6,5,0,0.554,11,17.0,17.0,2499150,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203018,5479843,0.33729178,13,0,15,0.53246754,6,5,0,0.571,11,13.0,13.0,5479843,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F203908,10473092,0.3943075,13,1,5,0.15306123,6,6,0,0.5737,11,13.0,13.0,10473092,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F240686,5890594,0.3263936,13,0,3,0.32786885,6,5,0,0.552,11,10.0,10.0,5890594,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F203485,786233,0.12628965,13,0,0,-0.12987013,6,6,0,0.569,11,9.0,9.0,786233,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F204704,663107,0.106949784,13,0,1,-0.03809524,6,6,0,0.562,11,13.0,13.0,663107,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203998,11514744,0.13160472,13,0,5,0.12631579,6,6,0,0.566,11,13.0,13.0,11514744,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F202852,10355065,0.09818341,13,0,10,0.0,6,6,0,0.559,11,13.0,13.0,10355065,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F203572,4705858,0.29704428,13,0,3,-0.40384614,6,6,0,0.5576,11,19.0,19.0,4705858,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203731,11502673,0.1270059,13,0,5,0.13432837,6,6,0,0.573,11,9.0,9.0,11502673,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F203995,11519142,0.43737125,13,0,8,-0.069767445,6,6,0,0.578,11,10.0,10.0,11519142,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F203841,6784402,0.1867189,13,0,4,-0.25581396,6,6,0,0.571,11,13.0,13.0,6784402,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F204347,10080295,0.16910191,13,0,6,0.04040404,6,6,0,0.556,11,13.0,13.0,10080295,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A13F220627,11664002,0.50102776,13,0,12,0.4262295,6,5,0,0.5806,11,10.0,10.0,11664002,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F239591,4563794,0.08901578,13,0,4,-0.055555556,6,5,0,0.5684,11,13.0,13.0,4563794,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F240697,3834042,0.16375543,13,0,5,0.3478261,6,5,0,0.561,11,14.0,14.0,3834042,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F240821,11542497,0.32679537,13,0,10,0.2,6,5,0,0.563,11,9.0,9.0,11542497,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A13F242935,11892889,0.10399291,13,0,5,-0.12903225,6,5,0,0.5576,11,15.0,15.0,11892889,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F241765,11827424,0.14547338,13,0,5,-0.057142857,6,5,0,0.5537,11,9.0,9.0,11827424,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F240948,10061061,0.39042324,13,0,2,-0.5546875,6,5,0,0.557,11,10.0,10.0,10061061,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F242344,11813342,0.13599747,13,0,5,-0.06849315,6,5,0,0.553,11,9.0,9.0,11813342,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F242656,11703687,0.10271851,13,0,2,-0.13513513,6,5,0,0.5576,11,9.0,9.0,11703687,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A13F239774,5074908,0.18578689,13,0,6,0.24444444,6,5,0,0.559,11,14.0,14.0,5074908,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F239791,6963773,0.26482022,13,0,32,0.6805556,6,5,0,0.551,11,13.0,13.0,6963773,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F240281,7358768,0.10783404,13,0,5,-0.09090909,6,5,0,0.5513,11,9.0,9.0,7358768,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F012127,5051665,0.090406284,13,0,5,-0.078431375,5,5,0,0.563,11,13.0,13.0,5051665,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A13F265732,3072797,0.14058225,13,0,6,-0.064935066,6,5,0,0.5537,11,9.0,9.0,3072797,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
